OpCode	PointIndex	Filename	Frame	Time	Period	PeriodTime	ImageCol	ImageRow	RectWidth	RectHeight	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
DB_000	2	13_03_2023_DB_000_Rig2_2L (2).MP4	10775	23.62638	Analysis	20.1568	1426.40084	753.58209	0	0	Heterodontidae	Heterodontus	portusjacksoni	37007001	1	AD	Feeding			
DB_000	3	13_03_2023_DB_000_Rig2_2L (2).MP4	14064	25.45543	Analysis	21.98585	1351.85729	596.41791	0	0	Callorhinchidae	Callorhinchus	milii	37043001	1	AD	Passing			
DB_000	4	13_03_2023_DB_000_Rig2_2L (2).MP4	16198	26.64217	Analysis	23.17259	600.37775	785.8209	0	0	Trygonorrhinidae	Trygonorrhina	dumerilii	37027011	1	AD	Passing			
DB_000	5	13_03_2023_DB_000_Rig2_2L (2).MP4	19637	28.55464	Analysis	25.08506	1374.01889	670.97015	0	0	Myliobatidae	Myliobatis	tenuicaudatus	37039001	1	AD	Feeding			
DB_000	6	13_03_2023_DB_000_Rig2_2L (3).MP4	2355	36.57821	Analysis	33.10863	376.74711	540	0	0	Sillaginidae	Sillago	spp.		1	AD	Passing			
DB_000	7	13_03_2023_DB_000_Rig2_2L (3).MP4	3934	37.45631	Analysis	33.98673	1017.41868	626.64179	0	0	Sillaginidae	Sillago	spp.		1	AD	Passing			
DB_000	8	13_03_2023_DB_000_Rig2_2L (3).MP4	3934	37.45631	Analysis	33.98673	1498.9297	654.85075	0	0	Sillaginidae	Sillago	spp.		1	AD	Passing			
DB_000	9	13_03_2023_DB_000_Rig2_2L (3).MP4	6921	39.11741	Analysis	35.64783	807.89087	656.86567	0	0	Sillaginidae	Sillago	spp.		1	AD	Passing			
DB_000	10	13_03_2023_DB_000_Rig2_2L (3).MP4	6921	39.11741	Analysis	35.64783	721.25918	636.71642	0	0	Sillaginidae	Sillago	spp.		1	AD	Passing			
DB_000	11	13_03_2023_DB_000_Rig2_2L (3).MP4	6921	39.11741	Analysis	35.64783	503.67261	658.8806	0	0	Sillaginidae	Sillago	spp.		1	AD	Passing			
DB_000	12	13_03_2023_DB_000_Rig2_2L (3).MP4	9727	40.67786	Analysis	37.20828	356.60021	832.16418	0	0	Sillaginidae	Sillago	spp.		1	AD	Passing			
DB_000	13	13_03_2023_DB_000_Rig2_2L (3).MP4	9727	40.67786	Analysis	37.20828	404.95278	812.01493	0	0	Sillaginidae	Sillago	spp.		1	AD	Passing			
DB_000	14	13_03_2023_DB_000_Rig2_2L (3).MP4	9727	40.67786	Analysis	37.20828	467.40818	934.92537	0	0	Sillaginidae	Sillago	spp.		1	AD	Passing			
DB_000	15	13_03_2023_DB_000_Rig2_2L (3).MP4	9727	40.67786	Analysis	37.20828	733.34732	749.55224	0	0	Sillaginidae	Sillago	spp.		1	AD	Passing			
DB_000	16	13_03_2023_DB_000_Rig2_2L (3).MP4	9727	40.67786	Analysis	37.20828	773.64113	614.55224	0	0	Sillaginidae	Sillago	spp.		1	AD	Passing			
DB_000	17	13_03_2023_DB_000_Rig2_2L (3).MP4	9727	40.67786	Analysis	37.20828	852.21406	586.34328	0	0	Sillaginidae	Sillago	spp.		1	AD	Passing			
DB_000	18	13_03_2023_DB_000_Rig2_2L (3).MP4	11939	41.90798	Analysis	38.4384	1212.84365	697.16418	0	0	Sillaginidae	Sillago	spp.		1	AD	Feeding			
DB_000	19	13_03_2023_DB_000_Rig2_2L (3).MP4	16324	44.34652	Analysis	40.87695	658.80378	654.85075	0	0	Sillaginidae	Sillago	spp.		1	AD	Passing			
DB_000	20	13_03_2023_DB_000_Rig2_2L (3).MP4	16324	44.34652	Analysis	40.87695	255.86569	592.38806	0	0	Sillaginidae	Sillago	spp.		1	AD	Passing			
DB_000	21	13_03_2023_DB_000_Rig2_2L (3).MP4	16324	44.34652	Analysis	40.87695	975.11018	713.28358	0	0	Sillaginidae	Sillago	spp.		1	AD	Passing			
DB_000	22	13_03_2023_DB_000_Rig2_2L (3).MP4	16324	44.34652	Analysis	40.87695	975.11018	656.86567	0	0	Sillaginidae	Sillago	spp.		1	AD	Passing			
DB_000	23	13_03_2023_DB_000_Rig2_2L (3).MP4	16324	44.34652	Analysis	40.87695	1051.66842	598.43284	0	0	Sillaginidae	Sillago	spp.		1	AD	Passing			
DB_000	24	13_03_2023_DB_000_Rig2_2L (3).MP4	16324	44.34652	Analysis	40.87695	1136.28541	685.07463	0	0	Sillaginidae	Sillago	spp.		1	AD	Passing			
DB_000	25	13_03_2023_DB_000_Rig2_2L (3).MP4	16324	44.34652	Analysis	40.87695	1212.84365	568.20896	0	0	Sillaginidae	Sillago	spp.		1	AD	Passing			
